star,a,b,sigma_x2,sigma_y2,x,y
N/A,29.400258715124462,505.1740761503821,21.30792697318423,57.301362495728725,4581.8,33.071
N/A,44.915666998628716,502.82030362344386,20.374504221104928,82.99835089758638,3255.3,32.057
N/A,29.342575452448006,491.17348584663324,21.815905010182664,48.38923531768411,793.37,43.206
N/A,31.338406569461412,501.021952370246,21.318021671093643,79.10316075203072,3454.9,59.693
N/A,46.93079186843598,503.16325465498875,18.631038103766738,76.00906383155579,3376.1,69.483
N/A,262.998420166023,503.25711327998795,26.120058257545605,50.976691035272694,317.41,68.518
N/A,324.7352321350118,488.3549527556179,29.18526635132001,77.11006634889516,1224.9,100.89
N/A,42.956652429501844,503.1637654205903,18.35150230672719,74.09031323841066,3401.6,153.64
N/A,85.6227981471184,509.4820765223707,20.61249088532692,88.42874893261082,3899.1,169.01
N/A,44.563581997187455,504.1858258137133,20.39639736191211,92.27800174424864,3995.3,178.72
N/A,45.76825556209154,503.32999842991376,21.575880696224303,78.02092855969981,3993.1,182.6
N/A,31.953490630324886,506.4018337205547,18.854225872630497,70.1951266231773,4245.4,212.29
N/A,53.39109892246016,498.3107309645058,20.148106151032565,71.77411105281355,2563.6,219.53
N/A,111.10573784513463,500.41899623227596,20.968760435263192,63.917800486494414,2151.4,238.04
N/A,51.76562204587842,504.9927699982216,17.14385048275018,66.12510357914377,3287.3,249.83
N/A,725.6391269850624,570.4517196745935,19.193643593279376,64.84658389853962,3679.2,257.2
N/A,121.76321566167412,508.66425118085385,19.17497894631061,66.29451223298925,3429.2,265.73
N/A,30.479038259795537,482.5876586723304,32.67388887585691,61.30634878789967,168.62,277.57
N/A,48.205477036330805,494.5014996330509,24.11701796348562,67.9845822187484,2159.8,292.69
N/A,257.8423864124147,524.0375755308116,19.501980967166404,74.72839204308697,3477.3,305.81
N/A,34.095358277185554,493.7267394426538,20.713089495737478,51.304351235513145,1082.1,327.66
N/A,165.045972155488,506.0980821977387,20.218639937317207,58.65816230526991,2259.2,349.27
N/A,33.269259615467504,489.6382058754262,28.04986168757645,51.69252626728277,623.54,356.3
N/A,180.31257867401277,514.5419255974401,20.78937029361304,64.4724351061094,3888.0,374.18
N/A,39.058458988902494,506.6566354689029,22.314016323525685,69.50920623154963,4914.3,377.69
N/A,330.67108330972945,526.7547147211634,20.839849985515666,62.88128349025084,3836.1,385.42
N/A,170.2317652267014,502.00163841324496,23.403312850008053,55.13354769249475,1416.8,391.91
N/A,3928.511311125805,763.9603361397294,19.971660711284535,62.49850057510499,3011.5,397.51
N/A,51.43798650683037,494.97727130719903,22.6053539293445,53.7686183139263,1153.0,402.44
N/A,743.2945428043602,545.8353596923955,21.128360108838805,64.97216685636809,2435.5,404.25
N/A,47.09746503006956,502.38054516719075,19.907379847197266,48.928676220746226,3554.2,408.36
N/A,75.82621373306522,485.49992836102183,31.51780544552447,58.08155297083212,624.94,414.12
N/A,5348.210636261218,835.1729131557721,22.92708938055005,51.28393471216207,1375.5,436.33
N/A,91.16885482674306,512.5352630519868,23.801825771959177,64.40316000019516,5005.5,454.46
N/A,120.93511220216412,506.4840647998437,18.78605144863719,55.01072605412487,2845.1,453.76
N/A,3420.1435602490096,691.9228016240016,20.507737030029574,61.14103711346203,2945.8,459.24
N/A,40.20024454780665,490.12427969971066,25.057326373061716,48.05328448688822,633.13,461.67
N/A,52.982885931115064,493.3988059475964,23.91554948617171,50.062672246380295,794.17,462.15
N/A,39.39583902077487,496.6114902672634,18.677370583019023,52.52428160637803,2293.4,460.55
N/A,145.68829569260512,501.9245658852788,20.340686012903028,54.076586062920924,2128.9,462.7
N/A,134.19125969880207,505.375664040113,20.480175226462173,57.13592973960263,3354.9,476.17
N/A,70.13268088701084,500.3339996448425,19.474267270699187,51.19763652670546,2790.7,493.33
N/A,30.99811035557676,505.4851262804331,18.81470818017379,55.29090845208866,3810.2,495.77
N/A,43.38477038123506,502.6719567321983,18.782959028378627,56.15499653868403,3514.9,499.8
N/A,21.568082312290734,488.242467090431,27.937556052414738,62.97167075357688,967.76,512.96
N/A,39.50373087678327,494.6270391469774,21.356056636908377,52.34994276914233,2004.7,520.04
N/A,1538.0284059335565,584.2778278692891,20.22335892133538,55.358712060211644,3047.9,519.26
N/A,107.29130656392242,493.97728955711005,26.46187783497711,52.42298486993141,828.81,524.9
N/A,33.617541063483024,497.26400235572146,23.60576682573081,55.88952066860155,2975.9,525.77
N/A,267.3930475675263,514.4159182871294,19.28133623544261,48.63869454835855,2551.0,554.74
N/A,38.7188749285358,492.9777785792646,23.015507213107707,48.37504356451766,1370.2,559.14
N/A,74.53141411650485,501.7860609448551,18.352951736884446,44.64653469308646,2639.1,564.08
N/A,181.79030801568658,494.4177888543979,27.90876003587001,54.15785611934068,831.85,575.86
N/A,60.00299658204007,491.05702568752275,26.767930890598397,49.6630415978811,874.82,627.65
N/A,53.28101558161699,494.0161989056895,21.92446042544385,48.04455711081487,1385.7,633.48
N/A,591.7045432633759,535.2248004795497,19.95922527099793,46.04747014763466,2534.0,636.55
N/A,20.63924615087193,495.8822664069838,21.14918808329887,49.610493448507896,2676.7,642.85
N/A,1085.2514397417538,615.9465753259498,24.365326892707756,37.10243217197605,439.15,655.03
N/A,23.46646778392031,501.98742781607683,19.2460440111702,53.23790226919985,3735.5,654.68
N/A,41.95250706943807,496.1318617899002,20.15668473019723,39.21178623778507,2046.1,656.61
N/A,151.82737620803996,511.17028109098396,19.943011495163688,48.01851703874158,3886.0,673.01
N/A,33.43289415605553,493.6349490094952,20.6062306711837,46.832024949203394,1829.4,682.83
N/A,359.36469740777926,516.6556723848652,22.742650122610453,41.82565110658638,1235.5,685.01
N/A,24.78842295270021,489.7533032700145,26.335768016208423,46.80511792068459,881.66,699.34
N/A,533.507691724097,527.5321923865463,21.32658495889494,42.14140076467459,1650.1,719.16
N/A,120.59437716416085,498.4357522854982,26.354724397434563,38.941196154953914,329.21,723.03
N/A,19.55242120930499,497.5704409272154,16.993721820319752,28.937931930363888,2663.6,733.41
N/A,107.54578616208767,519.7066170829222,21.489597829831855,52.526173864408776,4903.7,743.61
N/A,73.20842747364797,506.31278608363795,18.176386640351158,42.94638033824368,3450.8,751.98
N/A,54.21247941364417,495.2352761471137,20.483829500193522,41.63587871364249,1773.7,761.27
N/A,26.964048744089723,490.3760741858363,26.205721975602767,45.93039730122264,1293.2,772.66
N/A,24.63016233440746,499.7894813172138,27.080831534245593,50.553503521599126,3906.6,781.05
N/A,470.0325786814548,522.6424681596648,19.72129391150603,37.43960085142368,2222.0,807.52
N/A,31.593717113224088,492.55750951351416,22.086604625604377,34.573354492907654,946.52,814.35
N/A,146.25536068789154,511.40653167123367,22.52337014762865,48.90318803157621,4478.6,828.2
N/A,105.80739388667402,512.5486499562627,24.353191435566973,50.65198514955336,4915.6,832.16
N/A,35.55414535242422,504.06580515613007,18.816265340182472,37.92034821221002,3816.5,838.67
N/A,8203.422141177321,1008.3295354167233,21.11232111347495,44.977312187188296,4222.6,853.79
N/A,24.928603178260538,496.09544697737135,20.112036180490005,40.032196920591566,2611.7,857.62
N/A,74.12509969925487,493.6518036821041,21.511136235633067,38.86932339324899,1637.7,861.59
N/A,48.02870628413871,491.9397535891417,24.922793504790253,35.89656905845343,310.3,863.97
N/A,479.19175442273337,544.5708709715711,22.110847458746836,45.94900412129873,4253.4,868.61
N/A,275.2981673741951,515.5681145842716,20.045298241526282,41.65822481918217,3659.5,876.39
N/A,462.0734132944061,543.8271087675771,23.608148116226864,49.90619764375758,4729.6,876.72
N/A,29.792555112626342,503.64144538369,20.997454801851916,38.95347795869977,4050.2,886.1
N/A,31.38249501756297,492.96223365366484,20.8532507977921,37.33877464122483,1684.6,889.65
N/A,109.198956300231,508.56086571363414,19.031593658840205,61.31414580103838,3257.7,890.7
N/A,285.079761240128,509.81763731809286,19.87041742895505,37.181218833161324,2404.3,894.46
N/A,80.4424360384088,503.79625012962316,19.218987733949373,37.74141015059032,3411.4,901.88
N/A,20.309740450570636,501.40291483430224,27.42885524282879,42.16840813147242,4986.2,908.06
N/A,59.63563462616612,500.5096612823022,21.706535094400525,42.67716848479429,3323.7,913.36
N/A,25.943117786917547,497.7281889695376,21.586941869180887,44.81397058475168,2795.0,920.39
N/A,17.932526937322017,501.3602436968854,12.477859186989019,34.54457608467365,3171.5,926.96
N/A,126.45579708921228,505.9889857488664,19.71563046806136,40.80583209234365,3563.9,930.71
N/A,249.16408834141473,509.72218014877035,22.9196498484519,35.156586895515204,851.56,952.5
N/A,43.289551041158745,487.30363832523756,31.926876750796087,44.57116709370554,584.79,959.23
N/A,112.97510625282808,495.95458965537887,24.996527644027886,38.92900888361656,801.46,962.26
N/A,44.87299072239768,492.60303690990537,22.2475876812913,37.57896407454272,1343.2,969.48
N/A,33.41059460467852,504.2001287530991,22.652540738165747,43.50383918368839,4820.3,973.79
N/A,20.26386829454349,502.52791899782704,23.000882181420412,46.03402178252837,4226.8,979.78
N/A,338.6400429953624,509.8506901789951,25.649522584094644,37.04569942523117,685.57,983.09
N/A,498.01641583105203,517.1419926306751,20.57464540238386,37.073857103927125,2286.5,983.28
N/A,901.7416579159561,542.4177584471449,20.106848507386236,37.41064535526472,3018.5,983.35
N/A,26.369284837082468,486.4927674193123,33.331032971668996,48.06975774535895,367.87,994.69
N/A,30.329250548633905,507.99048215444634,18.198961686872057,35.87429787182112,5026.5,1015.5
N/A,163.34709061686763,504.2435657673449,19.72056513596957,36.19517865317026,2525.3,1015.9
N/A,50.30064567576174,499.6035996302908,20.364873731352546,37.66504754561117,3083.7,1022.5
N/A,158.55296624571167,501.59677781782835,22.73573784112583,35.47785097341676,1106.2,1035.0
N/A,2910.967150101535,645.8497938817567,20.032506301791468,37.08135976043217,3335.3,1041.5
N/A,101.7456692361324,492.7156657484606,26.62575746586345,39.1404943718193,593.81,1044.4
N/A,38.774053685271944,490.67426034886114,23.896474926293454,42.619948940976705,1229.2,1053.4
N/A,214.15630800595926,497.9596174092599,27.51929244606516,39.01322766133104,440.95,1056.2
N/A,2189.182547063904,655.7395390551603,21.158882663631093,31.875342902846295,1139.3,1061.3
N/A,32.68298001509684,492.0332707099033,20.9532281520367,34.96588406861638,1810.3,1065.5
N/A,51.2959983706787,491.2676353999413,24.82841963863902,36.33149606809595,933.18,1070.3
N/A,586.9452383840029,538.9199327035806,19.51157084590889,35.675116929953624,3313.0,1072.9
N/A,174.0528251470285,509.7613087754875,21.46446480225526,38.97123455260235,4048.3,1083.3
N/A,80.10801494974315,498.4017243325195,19.66306539010568,31.617485657036696,2368.7,1089.9
N/A,272.45420122583516,510.9651832823945,26.45593698680963,34.14750946953587,213.43,1105.3
N/A,50.34630532175886,492.4638550201492,22.165697434190147,32.7925793977107,1379.7,1110.8
N/A,61.05949924259332,493.98660534460925,19.90033460301206,30.81900529701281,1617.8,1113.3
N/A,19.92166084748537,488.8279812035438,22.83633067588799,32.2349436788002,259.73,1115.3
N/A,764.6967425512881,539.1149006010573,20.238723091426944,33.39266091750275,1919.1,1121.4
N/A,29.545156506029148,494.6615512846719,20.287601895279828,27.40845984589224,2117.1,1122.3
N/A,35.15868509211824,495.652248493005,22.717383340417474,32.99599938037571,2456.1,1122.2
N/A,70.67906780943498,502.9388735031972,20.104296246451938,31.47381315050603,3479.7,1145.7
N/A,1540.4638109185435,585.5513856404111,19.468151484766974,33.51546993244069,3226.7,1159.6
N/A,1.2656781722577801,499.376793522558,-90.51740904999528,0.6900576865007437,4815.2,1157.4
N/A,21.345594381923178,503.414129380289,17.22282729463458,27.957177477769836,3617.4,1167.6
N/A,25.613674965298628,484.9649042578867,37.068378027039685,52.11762896459289,537.66,1170.0
N/A,28.757635377675363,501.3955363588924,19.078789804528768,32.83117851216679,3179.2,1173.5
N/A,24.642508176431324,500.8438421272504,24.16699687028079,47.562321877230524,4261.6,1173.3
N/A,46.19158269042903,491.4173824606616,23.828827729218258,29.64864450233111,668.62,1192.6
N/A,65.57556657939332,494.423770649657,23.339335782624172,29.610691866601787,278.61,1197.3
N/A,15.352714323249852,493.93689702929754,14.789917230102548,29.965851326961126,2218.3,1196.4
N/A,85.74736274237954,495.5778278065377,20.055942301335065,30.366278080495917,1423.2,1202.0
N/A,33.46597736243431,501.06104461197384,21.62802110262047,31.01327606609512,3547.0,1206.6
N/A,32.689128557842785,495.28421785054337,19.51946958618739,28.089884848322733,2104.8,1209.7
N/A,654.753169306104,543.7188015763223,22.73327052919846,31.348870852777626,809.26,1210.8
N/A,24.258847610219213,486.7032932039707,28.760803434519733,45.16843449367858,647.62,1210.9
N/A,158.10094189208144,504.7364679670072,19.32260062931239,31.014087261258577,2808.2,1229.6
N/A,35.62190524587131,496.98365540090145,17.259659190574595,28.585328744177247,2065.5,1239.9
N/A,33.74879095764129,503.78996134200173,22.626327163134814,34.47889288065719,4719.1,1253.6
N/A,166.82683939880863,505.3204214302054,20.063393023707807,31.069995230374737,3101.5,1262.0
N/A,120.11583371960003,493.7177802041576,25.413063897264763,34.25844473810267,553.86,1262.9
N/A,26.796686978076753,502.9018431381716,25.320185605620527,35.50105338194754,4539.0,1263.2
N/A,39.350944155554835,494.36291458974335,21.741321964847288,33.86501800793448,2317.5,1272.6
N/A,93.4420617668263,508.5673710923488,22.522839164606598,36.744191207133106,4797.2,1287.1
N/A,23.575787941286208,497.3891498382688,21.956779976647272,31.448941633176492,2707.3,1290.2
N/A,35.597662126011485,494.4297674673925,20.837724001914697,25.995872027765305,2180.7,1308.8
N/A,46.289668695221344,497.9143970555266,19.322739552222835,29.329724106979906,2636.8,1313.2
N/A,48.17458081651372,504.5950170324906,19.645780124730166,32.998143565745316,4114.8,1315.3
N/A,137.25913473555912,503.88917415616936,19.422499660989505,29.736494616258156,2863.2,1321.3
N/A,36.38938545101521,495.5069489312705,20.348787052152623,28.684360586842516,2263.0,1330.0
N/A,131.755396462361,503.4340173256038,19.80944029649362,31.715181762774485,2918.6,1343.6
N/A,368.1646460869688,520.303231674514,22.599813425552856,35.94155889578834,4591.3,1358.3
N/A,20.39533193950434,504.15275582054824,14.40427496042902,29.284668885166127,4417.6,1364.5
N/A,18.4621706902446,503.29818278658917,19.401323381125135,33.432879260768004,4820.0,1366.9
N/A,378.97939040787037,519.9989550333102,25.3949218991301,31.344000108642916,385.17,1382.0
N/A,82.08313259238433,496.33501193829665,18.90683556505754,27.490202203347966,1779.4,1383.1
N/A,535.1549076786663,519.9372110545361,26.58947511736726,33.43612145460653,336.96,1383.6
N/A,35.30249348530245,503.1112147010975,20.1215823523696,29.161560025932193,3397.3,1384.6
N/A,51.92569270519586,503.0278248866849,21.362826933413626,31.13098888333165,3690.2,1393.0
N/A,16.974909078200504,503.52705220056794,17.454128640785424,26.064207026966873,3934.5,1402.2
N/A,417.5657084341001,540.4410879175678,24.07070681916171,29.428066317591757,288.02,1403.6
N/A,14.993405888494571,504.18445735375224,13.444392989834096,20.961992500349115,3910.5,1410.9
N/A,40.071265702867116,490.35562433871064,25.222126903423845,31.101099696706747,763.09,1414.9
N/A,18.068935359478115,490.6827165248392,17.216901520065942,24.229671800785237,950.03,1416.4
N/A,66.65957988059714,504.53120306160355,18.849804964916338,28.425812765348493,3526.5,1417.7
N/A,23.466884389876135,500.6009892029595,27.425147230232028,41.38917506504982,4928.6,1422.5
N/A,117.43568839855573,501.5757182258876,19.09449814683585,28.13299767725569,2335.4,1434.8
N/A,149.48406009179902,509.082667450925,19.69402383464438,31.099434180883833,3976.8,1438.7
N/A,723.2233246676788,538.9840782972993,18.961050324153067,26.03662039116321,2438.2,1445.6
N/A,21.709218128077982,488.08549341032193,25.432895252398403,27.399979361190084,318.94,1453.7
N/A,168.10722719470624,509.3974127248892,25.32742695409056,35.59517975390835,5019.4,1457.0
N/A,20.43880028959938,503.0102954274156,20.370506823863714,29.142490118858998,3509.9,1460.9
N/A,173.38084552304147,511.13010692743507,20.535361729786317,31.394935566331206,4291.2,1480.2
N/A,26.930844721463252,499.5730727742451,17.65888407245582,27.34878125150754,2856.2,1482.1
N/A,36.03527233866899,492.59963496726243,21.552473446891543,30.085335002033116,1814.3,1482.8
N/A,27.7691015485253,493.3269618959336,21.635499485195083,28.47626749851476,2200.6,1483.2
N/A,21.34722211130902,494.2256766629123,25.610021066824356,29.59502802896661,2404.7,1490.6
N/A,51.729446968120655,498.4945488391245,20.784844685388936,30.01575882379998,2804.2,1491.0
N/A,95.26148421671721,507.5097226290688,19.602743131035695,30.342168416492314,4228.4,1490.6
N/A,127.37092228674061,510.9639870684139,20.607365495830763,31.122404615386017,4587.0,1490.9
N/A,695.2558392850328,535.3926528074285,21.46027503642525,29.642764276640484,1170.4,1502.5
N/A,38.013723490887564,500.5049016923045,21.47481057271571,24.900439294247082,3126.5,1508.1
N/A,95.84901536550353,505.921696965578,19.14804293751901,28.00082143575975,3502.0,1510.0
N/A,18.980272289498835,494.37684801458636,19.558315311570624,24.20926778119378,2254.5,1515.9
N/A,26.485772511996238,504.6494573919702,15.60953823083717,23.376046236343317,4190.1,1528.8
N/A,80.98987491652834,504.83540085629375,19.237929492643307,28.118945120150226,3351.6,1530.8
N/A,88.86409178935975,492.3602863523391,27.583722327786916,30.771184905157202,165.74,1532.5
N/A,23.457623847896862,494.7544420690143,28.259342410400805,29.365188467590023,1414.1,1535.6
N/A,119.32249118588877,507.60084072802977,20.632937690392932,30.943172299025797,4343.3,1541.8
N/A,84.00137532320187,505.8674215312324,19.73009203808684,27.882891898819462,3611.5,1550.6
N/A,43.222133521434564,503.3221058646855,20.257017111398664,27.371202226891267,3483.0,1553.4
N/A,165.65939468205536,506.60560118622016,21.72113678657135,30.6799596709212,4382.8,1558.1
N/A,25.565799919377234,501.49743077850724,20.533901581335165,25.941178576190747,3152.0,1569.2
N/A,30.70845493832546,489.92323771060865,21.44840563145738,27.408122843841504,726.72,1570.1
N/A,16.821839942416286,491.89498190825947,17.213308511675223,20.479578468810434,1708.1,1571.9
N/A,634.7317457126994,537.8531197036729,58.97425199722951,31.74889384642459,381.77,1577.5
N/A,924.6460358322743,582.7735815218007,19.136887079799322,24.464194551008152,1188.0,1577.7
N/A,41.04433032753203,503.04607440983074,20.780879267434255,31.405071901346982,4424.0,1583.2
N/A,-2130447.539568753,2130695.0447115023,2098411.25832704,14096481.633744208,1201.6,1587.2
N/A,357.75925323782934,532.0093922524094,23.48123655648899,26.768824412666213,395.11,1588.4
N/A,45.501470533727534,501.14015727860215,18.762617946694657,24.541439191368475,2948.1,1596.1
N/A,21.912812861862626,493.4660896065021,20.64928848942852,26.054978810332262,2087.0,1598.3
N/A,238.2274027338548,510.2643969744107,19.844818043237513,27.767523876916297,3986.3,1604.1
N/A,111.18911082192926,495.271849274009,22.847992017775475,28.390863743568314,665.18,1607.3
N/A,23.889939647843992,487.3832200649759,26.57361960197592,30.025102154324927,583.85,1608.2
N/A,248.77137615256655,515.335541134573,19.922599780322226,29.33028574651116,4140.2,1613.1
N/A,38.1758145512939,502.3278353946386,23.88081285299139,25.688492428722594,3309.2,1633.5
N/A,131.4344538826503,507.369870055257,21.48382935694921,26.910724433205754,3285.2,1638.0
N/A,233460643992708.8,509.2614999593709,1582.1943370074564,20.355785381887546,3273.9,1641.2
N/A,178.7017826014507,505.5053377190493,20.07779367343551,24.48783679368352,2788.2,1654.2
N/A,87.94012549046906,493.0712638943547,21.617356545060115,26.492241352283713,1117.7,1679.2
N/A,156.28821038177747,510.21665011075345,19.354862764186226,26.823349106170774,3902.6,1694.9
N/A,661.6217142440579,532.4400196622281,18.914126043552173,24.73781421033635,2049.7,1696.9
N/A,25.158764333617626,498.7255545794751,21.13076586903447,24.06595797452513,2759.1,1696.4
N/A,32.20808891824289,487.5332548556275,29.0554566347173,30.260901040247806,73.234,1720.8
N/A,33.926167373290895,503.2189334996853,17.810648630417003,23.983905094157798,3279.0,1726.6
N/A,75.06757545391382,493.19679570336484,21.911635305512746,27.204172859236,724.37,1729.5
N/A,31.43847489734895,504.1820915097758,19.40585250868389,26.007679530442676,4260.4,1729.2
N/A,137.75702525466318,508.35433643971635,19.41950863435102,26.395175645622043,3629.0,1740.6
N/A,173.82859019703696,507.25260105387247,18.993829861685658,23.75821641894843,2797.7,1750.4
N/A,493.13993651028164,529.1722443373907,23.120161953872227,26.633697220543645,444.26,1751.7
N/A,21.2680675528753,503.1649351471137,18.124219356908117,27.057887038808076,4813.2,1757.0
N/A,55.55326068811415,496.6942351881233,19.910057580740474,24.874343973850344,2368.8,1772.0
N/A,67.38251331566418,496.95265275243014,18.256978917862163,24.430426903726044,2192.2,1772.6
