name,x,y,mag,counts
GSC06325-02056,984.29,725.02,11.11,1285000.0
GSC06325-01756,1029.3,1014.1,11.02,756000.0
GSC06325-01888,621.01,972.65,12.53,507300.0
GSC06325-00770,135.55,518.09,12.04,480200.0
GSC06325-00659,253.14,230.33,12.0,335000.0
GSC06325-00662,290.18,549.87,12.37,244500.0
GSC06325-00560,912.45,91.763,13.01,213300.0
GSC06325-00179,333.75,138.48,12.5,198400.0
GSC06325-00131,658.74,19.127,12.72,186200.0
GSC06325-00140,537.96,259.74,12.67,176500.0
GSC06325-00008,1242.8,548.02,12.94,167600.0
GSC06325-00509,464.63,30.081,13.25,167300.0
GSC06325-00347,950.94,333.45,12.88,163700.0
GSC06325-00086,820.57,190.41,12.9,150300.0
GSC06325-00656,879.47,193.12,13.46,120200.0
GSC06325-00425,127.22,51.93,13.37,114100.0
GSC06325-00059,1188.7,565.89,13.6,112200.0
GSC06325-00551,330.48,227.05,13.21,96290.0
GSC06325-00786,667.87,309.53,13.45,95150.0
GSC06325-00104,710.31,129.26,13.65,92160.0
GSC06325-00365,1241.7,479.76,12.84,78560.0
GSC06325-02092,339.52,688.15,13.92,72460.0
GSC06325-00089,677.78,517.87,13.93,72390.0
GSC06325-01807,643.51,972.2,14.3,69390.0
GSC06325-00737,589.99,392.1,14.03,69170.0
GSC06325-00326,265.26,239.47,14.08,68050.0
GSC06325-01934,1009.4,850.75,14.14,64620.0
GSC06325-00275,1118.4,263.86,14.49,64350.0
GSC06325-00293,689.52,481.92,13.84,62600.0
GSC06325-00236,203.71,448.44,13.56,61020.0
GSC06325-00257,505.77,548.49,14.22,59010.0
GSC06325-00413,1101.5,616.74,14.46,58100.0
GSC06325-00329,352.27,499.51,14.08,52860.0
GSC06325-02046,897.42,705.28,14.42,51720.0
GSC06325-00254,1032.3,137.42,14.58,48520.0
GSC06325-00248,207.13,468.91,14.84,42890.0
GSC06325-00611,459.8,540.38,14.58,42870.0
GSC06325-00068,234.48,679.47,14.67,40670.0
GSC06325-00392,235.01,263.19,14.31,39850.0
GSC06325-00467,26.145,69.764,14.9,38900.0
GSC06325-00473,718.24,418.41,14.89,38830.0
GSC06325-00116,799.81,30.148,14.79,38280.0
GSC06325-02077,209.22,706.68,13.89,37700.0
GSC06325-00287,1252.5,502.83,14.43,37690.0
GSC06325-00794,262.65,603.2,14.54,37180.0
GSC06325-01872,713.96,1003.7,13.94,36710.0
GSC06325-02091,1168.1,658.05,14.73,36510.0
GSC06325-00350,102.79,532.26,14.61,36220.0
GSC06325-02093,1052.8,703.99,14.89,36150.0
GSC06325-01849,193.09,928.09,14.46,35960.0
GSC06325-00650,886.93,17.26,15.13,35140.0
GSC06325-00047,1116.9,614.85,14.99,35030.0
GSC06325-00134,250.47,442.64,14.97,34610.0
GSC06325-01900,717.47,997.77,14.2,34540.0
GSC06325-00755,969.63,257.2,14.64,34060.0
GSC06325-01723,822.27,1028.4,14.99,33310.0
GSC06325-01922,603.54,830.71,15.12,33130.0
N/A,290.33,543.53,N/A,32690.0
GSC06325-00680,618.89,452.17,14.87,32150.0
GSC06325-00167,523.82,200.08,14.39,31510.0
GSC06325-00743,512.1,517.23,14.79,31200.0
GSC06325-02055,280.91,854.05,15.06,30000.0
GSC06325-01750,645.03,1020.1,15.41,27800.0
GSC06325-02061,950.97,743.52,14.34,25970.0
GSC06325-02060,505.93,723.69,15.29,24440.0
GSC06325-00740,566.59,496.75,15.14,24340.0
GSC06325-01824,452.29,1034.6,15.29,24230.0
N/A,212.61,712.0,N/A,23510.0
GSC06325-00599,772.17,404.94,15.29,23490.0
GSC06325-01884,146.5,882.25,15.4,22880.0
GSC06325-01790,444.05,996.8,15.48,22860.0
GSC06325-00314,482.48,30.405,15.2,21790.0
GSC06325-00395,300.76,495.62,14.74,21720.0
GSC06325-01910,930.77,845.53,15.41,21480.0
GSC06325-00500,847.82,114.98,15.19,21250.0
GSC06325-02005,805.65,823.44,15.37,20760.0
GSC06325-02097,418.32,684.48,15.05,20720.0
GSC06325-01846,506.69,892.68,15.21,20520.0
GSC06325-00461,589.82,256.17,15.4,20030.0
GSC06325-00359,909.94,76.468,14.41,19730.0
GSC06325-01940,958.83,814.65,15.47,19190.0
GSC06325-00311,72.851,386.93,14.92,19060.0
N/A,617.04,541.05,N/A,18910.0
GSC06325-02081,385.82,805.05,15.05,18880.0
N/A,1103.4,799.15,N/A,18730.0
GSC06325-00191,745.22,20.969,15.34,18670.0
N/A,880.98,306.83,N/A,18540.0
N/A,1253.2,55.908,N/A,18540.0
GSC06325-02144,1112.5,381.11,15.52,18450.0
N/A,886.94,699.67,N/A,18280.0
GSC06325-01779,862.5,978.22,15.18,18190.0
N/A,530.31,517.34,N/A,18030.0
GSC06325-00041,204.05,438.83,15.22,17560.0
N/A,167.88,561.33,N/A,17360.0
GSC06325-00728,430.16,489.62,15.31,16990.0
N/A,1125.2,558.87,N/A,16670.0
N/A,900.39,144.65,N/A,15960.0
N/A,55.805,879.53,N/A,15800.0
GSC06325-01912,520.36,912.45,15.47,15780.0
N/A,1066.1,259.09,N/A,15690.0
N/A,11.46,312.15,N/A,15630.0
N/A,1211.6,461.55,N/A,15540.0
GSC06325-00128,917.67,240.59,14.89,15450.0
N/A,131.67,746.27,N/A,15440.0
N/A,242.3,595.62,N/A,15380.0
N/A,393.28,505.58,N/A,15250.0
N/A,311.82,421.64,N/A,15240.0
N/A,199.34,927.53,N/A,15140.0
N/A,529.92,203.81,N/A,15090.0
GSC06325-00587,1131.5,553.02,15.13,14950.0
N/A,527.21,559.54,N/A,14910.0
GSC06325-01887,445.9,977.36,15.31,14470.0
N/A,1067.6,74.993,N/A,14320.0
N/A,381.89,201.92,N/A,13630.0
N/A,98.722,231.2,N/A,13500.0
N/A,448.02,838.71,N/A,13470.0
N/A,710.04,596.79,N/A,13450.0
N/A,60.288,943.55,N/A,13300.0
N/A,366.59,246.47,N/A,13190.0
N/A,750.02,981.15,N/A,13190.0
N/A,282.1,264.92,N/A,12970.0
N/A,867.19,25.836,N/A,12830.0
GSC06325-02127,954.89,69.71,15.39,12760.0
N/A,1246.4,777.49,N/A,12440.0
N/A,53.438,809.89,N/A,12410.0
N/A,175.29,278.21,N/A,12360.0
N/A,36.248,132.87,N/A,12330.0
N/A,346.42,658.06,N/A,12150.0
N/A,1255.1,829.94,N/A,12110.0
N/A,283.22,950.32,N/A,11950.0
N/A,204.17,581.51,N/A,11870.0
N/A,766.71,125.93,N/A,11830.0
N/A,602.36,899.01,N/A,11770.0
N/A,336.71,855.29,N/A,11740.0
GSC06325-00020,296.82,572.04,15.31,11370.0
N/A,92.624,496.72,N/A,11290.0
N/A,445.41,933.16,N/A,11200.0
N/A,938.82,826.22,N/A,11070.0
N/A,55.132,105.66,N/A,10750.0
N/A,838.47,926.98,N/A,10680.0
N/A,519.01,71.605,N/A,10640.0
N/A,1238.5,768.3,N/A,10520.0
N/A,1064.4,845.07,N/A,10480.0
N/A,312.84,431.4,N/A,10470.0
N/A,653.58,694.87,N/A,10460.0
N/A,733.72,946.59,N/A,10370.0
N/A,178.92,536.55,N/A,10260.0
N/A,840.48,33.413,N/A,10100.0
N/A,140.63,464.79,N/A,9951.0
N/A,101.4,307.04,N/A,9120.0
N/A,1190.0,739.36,N/A,9042.0
N/A,274.91,525.36,N/A,8943.0
N/A,610.18,307.52,N/A,8873.0
N/A,583.95,447.75,N/A,8865.0
N/A,952.15,310.7,N/A,8839.0
N/A,751.42,502.64,N/A,8829.0
N/A,851.97,660.68,N/A,8745.0
N/A,959.8,45.653,N/A,8721.0
N/A,558.8,796.4,N/A,8661.0
N/A,162.77,299.51,N/A,8651.0
N/A,515.41,431.18,N/A,8633.0
N/A,652.1,575.9,N/A,8423.0
N/A,255.65,833.61,N/A,8412.0
N/A,104.72,251.33,N/A,8346.0
N/A,1174.4,648.9,N/A,8245.0
N/A,949.29,925.52,N/A,8213.0
N/A,1017.4,396.46,N/A,8125.0
N/A,152.59,720.92,N/A,8100.0
N/A,546.11,792.8,N/A,8090.0
N/A,699.61,348.45,N/A,8090.0
N/A,379.43,100.16,N/A,8066.0
N/A,1176.6,38.734,N/A,8043.0
N/A,113.08,483.77,N/A,7849.0
N/A,1187.0,292.41,N/A,7829.0
N/A,215.67,993.62,N/A,7776.0
N/A,857.79,666.33,N/A,7737.0
N/A,907.64,534.19,N/A,7712.0
N/A,705.77,48.382,N/A,7650.0
N/A,79.315,294.14,N/A,7546.0
N/A,137.18,335.46,N/A,7544.0
N/A,279.48,133.55,N/A,7506.0
N/A,496.61,983.07,N/A,7500.0
N/A,305.66,620.63,N/A,7495.0
GSC06325-01705,1006.9,1017.8,15.5,7460.0
N/A,343.09,383.1,N/A,7252.0
N/A,1133.2,804.94,N/A,7239.0
N/A,1002.6,768.89,N/A,7168.0
N/A,625.22,287.56,N/A,7131.0
N/A,809.27,283.28,N/A,7115.0
N/A,550.96,719.41,N/A,7076.0
N/A,42.852,777.18,N/A,7066.0
N/A,257.1,664.85,N/A,6980.0
N/A,347.84,298.02,N/A,6901.0
N/A,644.18,214.4,N/A,6839.0
N/A,346.0,694.06,N/A,6828.0
N/A,401.73,918.75,N/A,6716.0
N/A,837.09,741.26,N/A,6645.0
N/A,33.904,874.15,N/A,6626.0
N/A,188.58,659.6,N/A,6581.0
N/A,19.294,689.12,N/A,6570.0
N/A,986.9,295.89,N/A,6560.0
N/A,289.09,635.87,N/A,6519.0
N/A,716.87,552.34,N/A,6435.0
N/A,1167.4,47.939,N/A,6411.0
N/A,1145.1,675.82,N/A,6399.0
N/A,92.69,118.51,N/A,6386.0
N/A,1196.1,593.59,N/A,6360.0
N/A,286.48,70.96,N/A,6350.0
N/A,722.0,564.17,N/A,6325.0
N/A,86.098,205.56,N/A,6312.0
N/A,833.84,148.62,N/A,6278.0
N/A,891.73,241.4,N/A,6262.0
N/A,1202.3,752.55,N/A,6138.0
N/A,1066.8,916.98,N/A,6129.0
N/A,1028.5,382.12,N/A,6120.0
N/A,1142.0,630.78,N/A,6053.0
N/A,364.49,455.43,N/A,6021.0
N/A,1072.8,666.45,N/A,5994.0
N/A,621.48,1014.6,N/A,5942.0
N/A,52.796,829.41,N/A,5852.0
N/A,502.7,449.11,N/A,5809.0
N/A,722.66,560.37,N/A,5756.0
N/A,338.19,110.81,N/A,5751.0
N/A,350.7,348.21,N/A,5700.0
N/A,1246.8,335.91,N/A,5686.0
N/A,679.26,977.08,N/A,5660.0
N/A,1010.0,485.97,N/A,5550.0
N/A,765.25,934.84,N/A,5442.0
N/A,937.75,290.84,N/A,5396.0
N/A,345.23,248.88,N/A,5293.0
N/A,83.191,112.78,N/A,5261.0
N/A,694.16,630.81,N/A,5226.0
N/A,379.37,518.95,N/A,5164.0
N/A,102.81,807.18,N/A,5015.0
N/A,476.81,896.49,N/A,5009.0
N/A,348.26,96.296,N/A,4987.0
N/A,102.38,818.83,N/A,4977.0
N/A,472.89,429.92,N/A,4976.0
N/A,505.05,367.07,N/A,4907.0
N/A,853.15,470.81,N/A,4901.0
N/A,1155.2,618.88,N/A,4878.0
N/A,674.44,694.97,N/A,4827.0
N/A,329.24,596.97,N/A,4730.0
N/A,842.52,494.99,N/A,4666.0
N/A,291.96,577.24,N/A,4627.0
N/A,850.81,494.13,N/A,4599.0
N/A,759.91,945.37,N/A,4592.0
N/A,1133.2,273.86,N/A,4551.0
N/A,120.55,44.178,N/A,4518.0
N/A,269.19,736.57,N/A,4463.0
N/A,8.7299,270.76,N/A,4454.0
N/A,683.08,440.8,N/A,4446.0
N/A,81.291,800.65,N/A,4445.0
N/A,402.46,496.31,N/A,4411.0
N/A,866.69,219.0,N/A,4391.0
N/A,967.4,657.14,N/A,4354.0
N/A,439.17,426.45,N/A,4351.0
N/A,728.95,166.85,N/A,4333.0
N/A,1129.6,638.91,N/A,4327.0
N/A,1036.1,777.5,N/A,4315.0
N/A,954.16,919.07,N/A,4300.0
N/A,310.06,936.11,N/A,4224.0
N/A,1092.8,564.91,N/A,4221.0
N/A,1045.2,832.16,N/A,4212.0
N/A,59.738,292.6,N/A,4189.0
N/A,419.28,472.44,N/A,4163.0
N/A,1052.8,753.35,N/A,4121.0
N/A,1000.6,141.63,N/A,4120.0
N/A,498.94,624.75,N/A,4108.0
N/A,772.08,429.18,N/A,4102.0
N/A,911.92,544.91,N/A,4041.0
N/A,1182.3,278.83,N/A,4024.0
N/A,676.47,362.79,N/A,3999.0
N/A,298.27,315.77,N/A,3992.0
N/A,829.98,254.72,N/A,3982.0
N/A,688.53,126.27,N/A,3958.0
N/A,1141.6,223.48,N/A,3929.0
N/A,411.96,737.89,N/A,3918.0
N/A,125.61,656.4,N/A,3895.0
N/A,918.8,867.07,N/A,3889.0
N/A,764.23,811.24,N/A,3879.0
N/A,1059.0,791.1,N/A,3878.0
N/A,416.28,677.0,N/A,3874.0
N/A,384.15,651.26,N/A,3839.0
N/A,50.901,166.53,N/A,3837.0
N/A,971.83,405.5,N/A,3832.0
N/A,297.71,978.15,N/A,3830.0
N/A,659.09,310.45,N/A,3796.0
N/A,360.4,106.23,N/A,3754.0
N/A,741.35,594.39,N/A,3743.0
N/A,493.91,8.9323,N/A,3727.0
N/A,445.79,876.73,N/A,3721.0
N/A,251.4,55.518,N/A,3663.0
N/A,187.68,649.28,N/A,3661.0
N/A,744.55,189.49,N/A,3637.0
N/A,598.63,515.65,N/A,3603.0
N/A,347.11,1020.7,N/A,3576.0
N/A,274.58,496.85,N/A,3565.0
N/A,521.34,388.7,N/A,3548.0
N/A,657.21,746.18,N/A,3525.0
N/A,1065.9,924.44,N/A,3512.0
N/A,521.77,256.98,N/A,3511.0
N/A,114.44,1014.1,N/A,3485.0
N/A,662.71,739.88,N/A,3467.0
N/A,896.31,924.29,N/A,3432.0
N/A,1137.3,923.39,N/A,3374.0
N/A,766.03,478.94,N/A,3352.0
N/A,1027.2,624.88,N/A,3315.0
N/A,913.74,424.59,N/A,3312.0
N/A,623.64,295.77,N/A,3301.0
N/A,289.39,512.82,N/A,3285.0
N/A,978.69,493.96,N/A,3257.0
N/A,293.02,812.91,N/A,3240.0
N/A,904.56,251.08,N/A,3223.0
N/A,473.96,682.24,N/A,3221.0
N/A,351.95,532.75,N/A,3195.0
N/A,252.9,174.81,N/A,3179.0
N/A,380.21,274.75,N/A,3175.0
N/A,382.13,908.82,N/A,3160.0
N/A,312.0,932.01,N/A,3143.0
N/A,885.74,332.68,N/A,3138.0
N/A,151.71,347.57,N/A,3135.0
N/A,444.35,340.35,N/A,3134.0
N/A,562.45,468.43,N/A,3114.0
N/A,425.78,371.83,N/A,3076.0
N/A,133.84,31.36,N/A,3073.0
N/A,1243.9,354.04,N/A,3043.0
N/A,504.62,457.99,N/A,3042.0
N/A,13.236,762.59,N/A,3016.0
N/A,523.66,374.46,N/A,3005.0
N/A,1053.5,286.75,N/A,2997.0
N/A,172.05,389.78,N/A,2985.0
N/A,968.73,375.1,N/A,2969.0
N/A,501.94,303.87,N/A,2962.0
N/A,999.84,823.94,N/A,2952.0
N/A,758.79,881.84,N/A,2948.0
N/A,621.99,466.82,N/A,2927.0
N/A,662.95,455.9,N/A,2913.0
N/A,288.22,1015.9,N/A,2903.0
N/A,1064.7,126.63,N/A,2898.0
N/A,248.16,715.86,N/A,2890.0
N/A,882.9,290.77,N/A,2879.0
N/A,976.48,997.66,N/A,2868.0
N/A,391.49,814.15,N/A,2859.0
N/A,972.55,1007.5,N/A,2831.0
N/A,421.47,1009.8,N/A,2825.0
N/A,480.79,571.17,N/A,2822.0
N/A,270.02,179.58,N/A,2770.0
N/A,682.34,833.12,N/A,2767.0
N/A,209.67,16.257,N/A,2765.0
N/A,230.16,778.52,N/A,2763.0
N/A,904.19,48.846,N/A,2759.0
N/A,354.42,650.19,N/A,2748.0
N/A,108.34,913.51,N/A,2746.0
N/A,878.3,216.05,N/A,2735.0
N/A,760.86,523.34,N/A,2726.0
N/A,1166.8,767.39,N/A,2725.0
N/A,1168.6,241.36,N/A,2715.0
N/A,224.9,943.89,N/A,2701.0
N/A,359.54,149.47,N/A,2673.0
N/A,1106.5,704.73,N/A,2672.0
N/A,32.619,804.02,N/A,2662.0
N/A,419.67,614.71,N/A,2629.0
N/A,920.81,630.05,N/A,2599.0
N/A,1186.9,515.6,N/A,2558.0
N/A,800.02,387.7,N/A,2551.0
N/A,29.862,398.17,N/A,2537.0
N/A,348.76,279.55,N/A,2478.0
N/A,506.89,161.25,N/A,2460.0
N/A,360.64,204.08,N/A,2457.0
N/A,1036.8,470.99,N/A,2449.0
N/A,789.1,927.12,N/A,2439.0
N/A,1174.6,921.66,N/A,2429.0
N/A,278.1,464.65,N/A,2422.0
N/A,31.575,431.69,N/A,2418.0
N/A,1100.0,925.84,N/A,2414.0
N/A,1115.0,761.24,N/A,2412.0
N/A,475.28,997.91,N/A,2404.0
N/A,592.46,556.23,N/A,2397.0
N/A,342.65,592.55,N/A,2392.0
N/A,1162.9,710.0,N/A,2390.0
N/A,396.84,881.28,N/A,2381.0
N/A,220.47,864.56,N/A,2374.0
N/A,537.33,20.78,N/A,2366.0
N/A,156.29,892.01,N/A,2366.0
N/A,453.1,670.37,N/A,2363.0
N/A,297.06,38.77,N/A,2338.0
N/A,628.83,884.41,N/A,2335.0
N/A,658.24,1026.4,N/A,2322.0
N/A,339.54,742.86,N/A,2314.0
N/A,490.5,515.41,N/A,2308.0
N/A,787.85,698.93,N/A,2293.0
N/A,833.12,651.05,N/A,2292.0
N/A,440.91,367.26,N/A,2292.0
N/A,17.534,1027.4,N/A,2282.0
N/A,1186.3,286.07,N/A,2281.0
N/A,597.66,993.56,N/A,2265.0
N/A,1194.8,827.19,N/A,2246.0
N/A,1069.9,989.23,N/A,2245.0
N/A,216.64,891.54,N/A,2244.0
N/A,1004.5,875.74,N/A,2234.0
N/A,800.22,547.36,N/A,2227.0
N/A,408.11,366.59,N/A,2220.0
N/A,673.27,543.02,N/A,2217.0
N/A,602.11,936.69,N/A,2198.0
N/A,47.493,876.05,N/A,2197.0
N/A,8.6153,928.71,N/A,2178.0
N/A,327.28,770.5,N/A,2161.0
N/A,140.11,567.44,N/A,2149.0
N/A,1164.3,1019.2,N/A,2145.0
N/A,919.1,407.21,N/A,2132.0
N/A,429.02,396.46,N/A,2114.0
N/A,1070.2,578.69,N/A,2106.0
N/A,241.65,823.41,N/A,2079.0
N/A,76.011,830.88,N/A,2067.0
N/A,453.56,357.22,N/A,2042.0
N/A,859.42,921.44,N/A,2023.0
N/A,182.49,1026.5,N/A,1996.0
N/A,1164.8,952.14,N/A,1969.0
N/A,1063.8,696.71,N/A,1966.0
N/A,630.84,901.35,N/A,1933.0
N/A,923.03,922.42,N/A,1914.0
N/A,769.64,105.52,N/A,1874.0
N/A,342.84,541.52,N/A,1862.0
N/A,227.12,822.24,N/A,1862.0
N/A,945.2,799.16,N/A,1857.0
N/A,471.12,503.3,N/A,1857.0
N/A,535.45,688.6,N/A,1845.0
N/A,890.06,905.16,N/A,1841.0
N/A,499.68,652.55,N/A,1830.0
N/A,168.5,196.11,N/A,1804.0
N/A,277.24,143.15,N/A,1803.0
N/A,863.05,407.2,N/A,1784.0
N/A,155.36,454.51,N/A,1766.0
N/A,724.14,911.35,N/A,1742.0
N/A,275.35,678.0,N/A,1733.0
N/A,1132.4,376.33,N/A,1728.0
N/A,630.09,14.243,N/A,1715.0
N/A,457.06,891.12,N/A,1667.0
N/A,733.72,667.05,N/A,1654.0
N/A,574.57,625.15,N/A,1640.0
N/A,881.37,902.3,N/A,1639.0
N/A,523.85,408.05,N/A,1635.0
N/A,731.15,791.82,N/A,1612.0
N/A,405.78,837.61,N/A,1606.0
N/A,1148.9,732.77,N/A,1549.0
N/A,166.84,732.89,N/A,1545.0
N/A,103.47,924.56,N/A,1519.0
N/A,814.8,368.2,N/A,1462.0
N/A,315.12,616.63,N/A,1454.0
N/A,757.46,427.03,N/A,1419.0
N/A,561.67,850.58,N/A,1394.0
N/A,735.4,271.83,N/A,1394.0
N/A,734.04,840.76,N/A,1334.0
N/A,1204.3,745.05,N/A,1278.0
N/A,641.1,903.02,N/A,1263.0
N/A,754.93,792.56,N/A,1176.0
N/A,826.17,383.23,N/A,1146.0
N/A,35.948,791.91,N/A,1144.0
N/A,20.37,855.77,N/A,1100.0
N/A,307.04,783.47,N/A,1028.0
N/A,818.74,660.48,N/A,955.5
N/A,660.82,764.06,N/A,953.5
N/A,1109.8,554.56,N/A,951.9
N/A,456.67,843.35,N/A,874.0
N/A,289.44,4.1161,N/A,N/A
N/A,718.41,1.333,N/A,N/A
N/A,2.9092,63.325,N/A,N/A
N/A,3.0097,74.038,N/A,N/A
N/A,2.0633,143.99,N/A,N/A
N/A,6.0808,174.54,N/A,N/A
N/A,2.4994,449.75,N/A,N/A
N/A,2.0401,480.79,N/A,N/A
N/A,3.3791,662.82,N/A,N/A
N/A,1265.6,713.02,N/A,N/A
N/A,6.0074,748.95,N/A,N/A
N/A,2.7439,782.94,N/A,N/A
N/A,3.3546,1003.8,N/A,N/A
N/A,638.82,1037.4,N/A,N/A
N/A,63.262,1038.1,N/A,N/A
N/A,81.951,1038.7,N/A,N/A
N/A,146.33,1038.3,N/A,N/A
N/A,163.11,1038.6,N/A,N/A
N/A,180.15,1038.4,N/A,N/A
N/A,200.24,1038.4,N/A,N/A
N/A,217.02,1038.4,N/A,N/A
N/A,228.49,1038.3,N/A,N/A
N/A,241.98,1038.5,N/A,N/A
N/A,262.85,1038.3,N/A,N/A
N/A,279.75,1038.2,N/A,N/A
N/A,308.84,1037.8,N/A,N/A
N/A,316.22,1038.1,N/A,N/A
N/A,330.92,1038.4,N/A,N/A
N/A,343.58,1038.3,N/A,N/A
N/A,348.57,1038.2,N/A,N/A
N/A,377.7,1038.2,N/A,N/A
N/A,388.9,1038.3,N/A,N/A
N/A,400.87,1038.5,N/A,N/A
N/A,410.33,1038.1,N/A,N/A
N/A,432.71,1038.3,N/A,N/A
N/A,458.0,1038.3,N/A,N/A
N/A,508.17,1038.0,N/A,N/A
N/A,516.97,1038.2,N/A,N/A
N/A,581.27,1038.5,N/A,N/A
N/A,620.69,1038.0,N/A,N/A
N/A,649.52,1038.4,N/A,N/A
N/A,671.7,1038.0,N/A,N/A
N/A,714.66,1038.5,N/A,N/A
N/A,723.46,1038.1,N/A,N/A
N/A,736.49,1038.3,N/A,N/A
N/A,784.41,1038.7,N/A,N/A
N/A,807.84,1038.3,N/A,N/A
N/A,824.21,1038.5,N/A,N/A
N/A,847.13,1038.2,N/A,N/A
N/A,865.19,1038.1,N/A,N/A
N/A,880.87,1038.4,N/A,N/A
N/A,899.12,1038.6,N/A,N/A
N/A,903.73,1038.2,N/A,N/A
N/A,919.54,1038.2,N/A,N/A
N/A,928.67,1038.3,N/A,N/A
N/A,1013.7,1038.2,N/A,N/A
N/A,1065.3,1038.6,N/A,N/A
N/A,1082.7,1038.4,N/A,N/A
N/A,1087.7,1038.3,N/A,N/A
N/A,1100.7,1038.3,N/A,N/A
N/A,1110.6,1038.2,N/A,N/A
N/A,1130.4,1038.3,N/A,N/A
N/A,1142.0,1038.4,N/A,N/A
N/A,1188.4,1038.3,N/A,N/A
N/A,1216.9,1038.0,N/A,N/A
N/A,1233.5,1038.5,N/A,N/A
N/A,1245.4,1038.5,N/A,N/A
N/A,117.67,434.06,N/A,-548.1
N/A,959.71,253.68,N/A,-2838.0
N/A,9.7845,1007.9,N/A,-7283.0
